id,customer_id,visited_at
87188,33538,2020-07-04 23:30:01+00:00
87267,36297,2020-07-04 23:36:13+00:00
87274,34748,2020-07-04 23:36:38+00:00
87325,64190,2020-07-04 23:40:59+00:00
87329,40670,2020-07-04 23:41:11+00:00
87376,25472,2020-07-04 23:44:08+00:00
87387,66614,2020-07-04 23:44:45+00:00
87489,20268,2020-07-04 23:53:03+00:00
87511,55581,2020-07-04 23:54:44+00:00
87522,7475,2020-07-04 23:56:02+00:00
87587,79476,2020-07-05 00:02:36+00:00
87692,50980,2020-07-05 00:14:01+00:00
87847,53110,2020-07-05 00:30:45+00:00
87891,20002,2020-07-05 00:34:40+00:00
87931,51157,2020-07-05 00:38:52+00:00
87932,19792,2020-07-05 00:38:53+00:00
88079,34201,2020-07-05 00:55:02+00:00
88178,36903,2020-07-05 01:08:02+00:00
88189,67179,2020-07-05 01:09:29+00:00
88307,63116,2020-07-05 01:25:41+00:00
88339,79091,2020-07-05 01:29:40+00:00
88374,40043,2020-07-05 01:34:12+00:00
88499,50627,2020-07-05 01:54:19+00:00
88515,36889,2020-07-05 01:57:32+00:00
88569,82661,2020-07-05 02:09:57+00:00
88618,16203,2020-07-05 02:22:14+00:00
88645,51516,2020-07-05 02:27:08+00:00
88679,40734,2020-07-05 02:39:22+00:00
88886,31019,2020-07-05 03:34:47+00:00
88938,52704,2020-07-05 04:03:44+00:00
88997,58354,2020-07-05 04:27:48+00:00
89015,45928,2020-07-05 04:36:16+00:00
89031,15772,2020-07-05 04:44:35+00:00
89120,40543,2020-07-05 05:14:07+00:00
89167,2557,2020-07-05 05:24:53+00:00
89229,68436,2020-07-05 05:41:35+00:00
89264,40468,2020-07-05 05:47:23+00:00
89310,59255,2020-07-05 06:00:14+00:00
89368,594,2020-07-05 06:09:33+00:00
89375,594,2020-07-05 06:10:52+00:00
89399,37611,2020-07-05 06:15:15+00:00
89407,55670,2020-07-05 06:16:07+00:00
89415,68996,2020-07-05 06:16:58+00:00
89446,42271,2020-07-05 06:23:46+00:00
89497,3271,2020-07-05 06:33:55+00:00
89567,30350,2020-07-05 06:41:14+00:00
89586,46509,2020-07-05 06:42:59+00:00
89718,53110,2020-07-05 06:56:58+00:00
89801,60972,2020-07-05 07:04:33+00:00
89826,27618,2020-07-05 07:06:13+00:00
89858,62473,2020-07-05 07:09:02+00:00
89906,43916,2020-07-05 07:14:06+00:00
89933,53110,2020-07-05 07:17:56+00:00
89942,14908,2020-07-05 07:18:40+00:00
89971,22251,2020-07-05 07:21:35+00:00
89981,14908,2020-07-05 07:22:30+00:00
90053,30759,2020-07-05 07:29:13+00:00
90071,47186,2020-07-05 07:31:07+00:00
90114,27941,2020-07-05 07:34:46+00:00
90240,46405,2020-07-05 07:43:47+00:00
90425,33305,2020-07-05 07:58:25+00:00
90432,1849,2020-07-05 07:58:49+00:00
90529,44647,2020-07-05 08:07:09+00:00
90647,37568,2020-07-05 08:16:58+00:00
90681,37563,2020-07-05 08:22:12+00:00
90699,45176,2020-07-05 08:24:03+00:00
90701,57292,2020-07-05 08:24:23+00:00
90708,44647,2020-07-05 08:25:09+00:00
90754,83283,2020-07-05 08:30:49+00:00
90785,54818,2020-07-05 08:33:41+00:00
90798,54327,2020-07-05 08:35:28+00:00
90850,5552,2020-07-05 08:40:14+00:00
90988,45338,2020-07-05 08:53:14+00:00
91002,82723,2020-07-05 08:54:25+00:00
91022,9305,2020-07-05 08:55:26+00:00
91042,23910,2020-07-05 08:57:48+00:00
91089,20101,2020-07-05 09:02:16+00:00
91098,4512,2020-07-05 09:03:19+00:00
91143,66228,2020-07-05 09:06:47+00:00
91212,34140,2020-07-05 09:11:15+00:00
91348,30249,2020-07-05 09:21:42+00:00
91357,11985,2020-07-05 09:22:28+00:00
91377,11176,2020-07-05 09:24:38+00:00
91385,82753,2020-07-05 09:25:08+00:00
91458,30759,2020-07-05 09:31:08+00:00
91463,35697,2020-07-05 09:31:27+00:00
91592,74093,2020-07-05 09:39:41+00:00
91640,21895,2020-07-05 09:42:53+00:00
91677,34653,2020-07-05 09:45:08+00:00
91699,72479,2020-07-05 09:47:06+00:00
91711,51593,2020-07-05 09:48:09+00:00
91823,32108,2020-07-05 09:56:23+00:00
91854,76186,2020-07-05 09:59:17+00:00
91878,73376,2020-07-05 10:00:41+00:00
91925,65897,2020-07-05 10:04:16+00:00
91984,49994,2020-07-05 10:09:10+00:00
92007,85053,2020-07-05 10:11:53+00:00
92132,66561,2020-07-05 10:22:12+00:00
92154,30249,2020-07-05 10:23:43+00:00
92182,1977,2020-07-05 10:25:43+00:00
92186,21350,2020-07-05 10:26:09+00:00
92349,54784,2020-07-05 10:36:57+00:00
92381,66665,2020-07-05 10:39:06+00:00
92482,82688,2020-07-05 10:47:35+00:00
92520,37614,2020-07-05 10:52:36+00:00
92529,50011,2020-07-05 10:53:12+00:00
92551,55229,2020-07-05 10:54:42+00:00
92655,59592,2020-07-05 11:03:13+00:00
92680,18516,2020-07-05 11:05:33+00:00
92687,51050,2020-07-05 11:06:28+00:00
92714,37300,2020-07-05 11:07:47+00:00
92783,41580,2020-07-05 11:13:55+00:00
92793,46378,2020-07-05 11:14:42+00:00
92963,78504,2020-07-05 11:27:51+00:00
93015,11446,2020-07-05 11:32:01+00:00
93057,55153,2020-07-05 11:34:05+00:00
93095,29781,2020-07-05 11:37:03+00:00
93127,36647,2020-07-05 11:38:50+00:00
93161,57059,2020-07-05 11:40:19+00:00
93190,31135,2020-07-05 11:42:27+00:00
93226,27182,2020-07-05 11:44:12+00:00
93229,52347,2020-07-05 11:44:15+00:00
93264,3271,2020-07-05 11:46:01+00:00
93287,37107,2020-07-05 11:46:35+00:00
93327,47367,2020-07-05 11:49:08+00:00
93330,53770,2020-07-05 11:49:15+00:00
93344,31838,2020-07-05 11:50:05+00:00
93366,31838,2020-07-05 11:51:32+00:00
93404,57598,2020-07-05 11:54:11+00:00
93471,35102,2020-07-05 11:59:29+00:00
93475,15880,2020-07-05 11:59:36+00:00
93496,48497,2020-07-05 12:00:51+00:00
93518,24915,2020-07-05 12:02:21+00:00
93544,54088,2020-07-05 12:04:17+00:00
93670,54454,2020-07-05 12:12:20+00:00
93675,58426,2020-07-05 12:12:41+00:00
93751,51228,2020-07-05 12:18:00+00:00
93785,7873,2020-07-05 12:19:35+00:00
93839,34592,2020-07-05 12:23:10+00:00
93891,6188,2020-07-05 12:26:23+00:00
93964,76895,2020-07-05 12:32:33+00:00
94000,47907,2020-07-05 12:34:54+00:00
94114,68834,2020-07-05 12:42:49+00:00
94229,65123,2020-07-05 12:49:54+00:00
94273,41643,2020-07-05 12:53:12+00:00
94274,51138,2020-07-05 12:53:23+00:00
94294,13286,2020-07-05 12:55:03+00:00
94305,30345,2020-07-05 12:55:54+00:00
94320,52884,2020-07-05 12:56:40+00:00
94325,10227,2020-07-05 12:56:53+00:00
94395,27941,2020-07-05 13:01:32+00:00
94428,37646,2020-07-05 13:04:01+00:00
94434,76551,2020-07-05 13:04:26+00:00
94463,17636,2020-07-05 13:06:07+00:00
94466,31965,2020-07-05 13:06:13+00:00
94483,25172,2020-07-05 13:07:21+00:00
94528,76499,2020-07-05 13:10:40+00:00
94536,42818,2020-07-05 13:11:01+00:00
94629,61764,2020-07-05 13:16:56+00:00
94634,57154,2020-07-05 13:17:36+00:00
94712,42239,2020-07-05 13:21:25+00:00
94714,68279,2020-07-05 13:21:37+00:00
94777,53907,2020-07-05 13:26:05+00:00
94868,28535,2020-07-05 13:33:02+00:00
95108,45666,2020-07-05 13:49:20+00:00
95111,33378,2020-07-05 13:49:28+00:00
95113,13914,2020-07-05 13:49:31+00:00
95127,13914,2020-07-05 13:50:18+00:00
95189,63492,2020-07-05 13:55:59+00:00
95230,60020,2020-07-05 13:58:58+00:00
95283,37701,2020-07-05 14:02:49+00:00
95317,80531,2020-07-05 14:04:54+00:00
95339,77620,2020-07-05 14:06:16+00:00
95499,46021,2020-07-05 14:17:02+00:00
95553,77862,2020-07-05 14:21:46+00:00
95590,72205,2020-07-05 14:25:10+00:00
95599,58354,2020-07-05 14:25:59+00:00
95692,43491,2020-07-05 14:33:39+00:00
95746,20847,2020-07-05 14:37:15+00:00
96034,59339,2020-07-05 14:58:36+00:00
96099,27351,2020-07-05 15:03:28+00:00
96113,19746,2020-07-05 15:04:26+00:00
96116,50375,2020-07-05 15:04:44+00:00
96166,9335,2020-07-05 15:07:55+00:00
96302,35871,2020-07-05 15:18:57+00:00
96351,43404,2020-07-05 15:21:37+00:00
96446,37652,2020-07-05 15:27:51+00:00
96511,25739,2020-07-05 15:32:58+00:00
96553,82688,2020-07-05 15:35:43+00:00
96589,63945,2020-07-05 15:37:42+00:00
96653,61921,2020-07-05 15:42:10+00:00
96723,65264,2020-07-05 15:46:17+00:00
96738,60382,2020-07-05 15:47:04+00:00
96740,42682,2020-07-05 15:47:07+00:00
96778,52262,2020-07-05 15:50:01+00:00
96843,49613,2020-07-05 15:53:30+00:00
96879,15153,2020-07-05 15:55:54+00:00
97012,61901,2020-07-05 16:04:50+00:00
97041,68826,2020-07-05 16:06:20+00:00
97051,53077,2020-07-05 16:07:03+00:00
97123,54437,2020-07-05 16:11:28+00:00
97137,47129,2020-07-05 16:12:25+00:00
97142,29641,2020-07-05 16:12:30+00:00
97169,46701,2020-07-05 16:14:25+00:00
97213,53967,2020-07-05 16:17:11+00:00
97375,32259,2020-07-05 16:26:19+00:00
97382,59196,2020-07-05 16:26:54+00:00
97428,33325,2020-07-05 16:29:34+00:00
97447,73457,2020-07-05 16:30:59+00:00
97477,63394,2020-07-05 16:32:10+00:00
97508,37695,2020-07-05 16:33:57+00:00
97518,31965,2020-07-05 16:34:31+00:00
97607,56518,2020-07-05 16:38:37+00:00
97735,61180,2020-07-05 16:46:25+00:00
97758,61476,2020-07-05 16:48:00+00:00
97924,21120,2020-07-05 16:59:22+00:00
97952,43184,2020-07-05 17:00:59+00:00
98017,50130,2020-07-05 17:05:14+00:00
98044,22381,2020-07-05 17:06:35+00:00
98142,51896,2020-07-05 17:13:18+00:00
98208,57105,2020-07-05 17:16:39+00:00
98220,32665,2020-07-05 17:17:08+00:00
98221,23342,2020-07-05 17:17:10+00:00
98263,59701,2020-07-05 17:19:49+00:00
98307,39636,2020-07-05 17:22:17+00:00
98379,63527,2020-07-05 17:26:53+00:00
98426,20733,2020-07-05 17:29:44+00:00
98444,17662,2020-07-05 17:30:49+00:00
98480,38009,2020-07-05 17:33:15+00:00
98546,52304,2020-07-05 17:37:05+00:00
98627,25674,2020-07-05 17:41:39+00:00
98665,36836,2020-07-05 17:43:33+00:00
98805,37104,2020-07-05 17:51:55+00:00
98842,34975,2020-07-05 17:53:57+00:00
98851,51507,2020-07-05 17:54:15+00:00
98865,49919,2020-07-05 17:55:21+00:00
98893,74338,2020-07-05 17:56:42+00:00
98943,21846,2020-07-05 18:00:53+00:00
98967,54187,2020-07-05 18:02:16+00:00
98983,58513,2020-07-05 18:03:29+00:00
99276,49208,2020-07-05 18:23:29+00:00
99290,61850,2020-07-05 18:24:26+00:00
99301,35978,2020-07-05 18:25:12+00:00
99311,19547,2020-07-05 18:25:44+00:00
99317,86290,2020-07-05 18:25:59+00:00
99355,48492,2020-07-05 18:29:01+00:00
99430,49352,2020-07-05 18:33:41+00:00
99523,58687,2020-07-05 18:38:56+00:00
99528,61999,2020-07-05 18:39:14+00:00
99702,65224,2020-07-05 18:48:47+00:00
99828,56216,2020-07-05 18:56:35+00:00
99851,59186,2020-07-05 18:57:48+00:00
100002,66903,2020-07-05 19:06:16+00:00
100094,74814,2020-07-05 19:12:17+00:00
100099,32697,2020-07-05 19:12:43+00:00
100208,7495,2020-07-05 19:20:01+00:00
100228,27672,2020-07-05 19:21:04+00:00
100257,18225,2020-07-05 19:23:11+00:00
100325,76678,2020-07-05 19:27:52+00:00
100334,32722,2020-07-05 19:28:23+00:00
100358,47445,2020-07-05 19:29:20+00:00
100452,53903,2020-07-05 19:36:01+00:00
100517,21323,2020-07-05 19:39:16+00:00
100557,64685,2020-07-05 19:41:44+00:00
100568,39496,2020-07-05 19:42:33+00:00
100619,9364,2020-07-05 19:46:19+00:00
100622,23025,2020-07-05 19:46:23+00:00
100633,53104,2020-07-05 19:47:09+00:00
100873,40250,2020-07-05 20:02:14+00:00
100910,72886,2020-07-05 20:04:30+00:00
100948,67894,2020-07-05 20:06:24+00:00
100985,43376,2020-07-05 20:09:13+00:00
100996,50460,2020-07-05 20:09:45+00:00
101033,21589,2020-07-05 20:13:16+00:00
101058,54648,2020-07-05 20:14:55+00:00
101074,72474,2020-07-05 20:15:41+00:00
101078,32281,2020-07-05 20:15:54+00:00
101105,74227,2020-07-05 20:18:06+00:00
101157,19211,2020-07-05 20:22:27+00:00
101196,59428,2020-07-05 20:25:40+00:00
101210,17556,2020-07-05 20:26:02+00:00
101335,65642,2020-07-05 20:33:27+00:00
101384,17569,2020-07-05 20:36:42+00:00
101402,16970,2020-07-05 20:37:49+00:00
101428,42505,2020-07-05 20:40:13+00:00
101476,32895,2020-07-05 20:43:02+00:00
101496,25394,2020-07-05 20:44:28+00:00
101517,32765,2020-07-05 20:45:37+00:00
101523,42178,2020-07-05 20:45:51+00:00
101585,73672,2020-07-05 20:50:00+00:00
101606,64833,2020-07-05 20:51:24+00:00
101655,64833,2020-07-05 20:54:19+00:00
101767,58724,2020-07-05 21:02:12+00:00
101833,32426,2020-07-05 21:06:02+00:00
101915,78926,2020-07-05 21:11:15+00:00
101987,44035,2020-07-05 21:17:09+00:00
102045,72151,2020-07-05 21:21:41+00:00
102084,89928,2020-07-05 21:24:28+00:00
102135,35203,2020-07-05 21:27:55+00:00
102233,22567,2020-07-05 21:35:03+00:00
102261,52223,2020-07-05 21:36:10+00:00
102269,62523,2020-07-05 21:36:32+00:00
102298,64488,2020-07-05 21:38:07+00:00
102359,22595,2020-07-05 21:41:43+00:00
102382,32939,2020-07-05 21:43:12+00:00
102442,39295,2020-07-05 21:46:35+00:00
102513,17326,2020-07-05 21:50:07+00:00
102565,59339,2020-07-05 21:52:55+00:00
102573,71788,2020-07-05 21:53:28+00:00
102586,18741,2020-07-05 21:54:12+00:00
102644,60492,2020-07-05 21:56:54+00:00
102653,18741,2020-07-05 21:57:15+00:00
102740,48494,2020-07-05 22:02:41+00:00
102757,32154,2020-07-05 22:04:15+00:00
102828,55581,2020-07-05 22:08:37+00:00
102879,5692,2020-07-05 22:12:19+00:00
102896,66638,2020-07-05 22:12:48+00:00
102922,32932,2020-07-05 22:13:57+00:00
102971,24143,2020-07-05 22:17:23+00:00
102973,60827,2020-07-05 22:17:34+00:00
103183,7350,2020-07-05 22:30:40+00:00
103245,11112,2020-07-05 22:34:05+00:00
103279,62120,2020-07-05 22:37:16+00:00
103321,8978,2020-07-05 22:39:28+00:00
103341,35557,2020-07-05 22:40:39+00:00
103346,29040,2020-07-05 22:40:56+00:00
103405,20334,2020-07-05 22:44:24+00:00
103421,41274,2020-07-05 22:45:22+00:00
103431,18436,2020-07-05 22:45:49+00:00
103486,65117,2020-07-05 22:49:09+00:00
103525,46366,2020-07-05 22:51:06+00:00
103619,45864,2020-07-05 22:56:22+00:00
103678,77165,2020-07-05 22:59:16+00:00
103729,12550,2020-07-05 23:02:07+00:00
103786,57893,2020-07-05 23:04:38+00:00
103931,36060,2020-07-05 23:12:54+00:00
103965,35141,2020-07-05 23:14:29+00:00
103999,16996,2020-07-05 23:16:18+00:00
104013,52586,2020-07-05 23:16:51+00:00
104076,58924,2020-07-05 23:21:29+00:00
104176,69217,2020-07-05 23:28:34+00:00
104216,58543,2020-07-05 23:31:37+00:00
104316,61236,2020-07-05 23:38:36+00:00
104332,60647,2020-07-05 23:39:30+00:00
104379,50423,2020-07-05 23:42:51+00:00
104421,38970,2020-07-05 23:45:12+00:00
104452,70763,2020-07-05 23:47:10+00:00
104536,71520,2020-07-05 23:56:39+00:00
104629,54589,2020-07-06 00:04:34+00:00
104631,38250,2020-07-06 00:04:36+00:00
104643,41484,2020-07-06 00:05:53+00:00
104658,34015,2020-07-06 00:07:01+00:00
104672,62917,2020-07-06 00:08:47+00:00
104734,8978,2020-07-06 00:12:44+00:00
104738,56283,2020-07-06 00:13:19+00:00
104930,25444,2020-07-06 00:33:18+00:00
104970,60376,2020-07-06 00:36:42+00:00
104990,55109,2020-07-06 00:38:51+00:00
105024,50506,2020-07-06 00:43:36+00:00
105028,47343,2020-07-06 00:44:06+00:00
105080,41183,2020-07-06 00:47:56+00:00
105113,49681,2020-07-06 00:51:20+00:00
105119,8227,2020-07-06 00:52:13+00:00
105155,17788,2020-07-06 00:57:07+00:00
105167,42887,2020-07-06 00:58:25+00:00
105220,39819,2020-07-06 01:04:46+00:00
105266,66362,2020-07-06 01:12:12+00:00
105330,68036,2020-07-06 01:18:54+00:00
105378,41814,2020-07-06 01:25:50+00:00
105419,65123,2020-07-06 01:32:36+00:00
105477,73367,2020-07-06 01:42:48+00:00
105597,65418,2020-07-06 02:01:51+00:00
105637,86291,2020-07-06 02:10:01+00:00
105693,32697,2020-07-06 02:24:08+00:00
105733,42584,2020-07-06 02:37:21+00:00
105798,75886,2020-07-06 02:53:33+00:00
105811,26731,2020-07-06 02:58:38+00:00
105843,61343,2020-07-06 03:07:12+00:00
105942,59698,2020-07-06 03:38:35+00:00
105943,59977,2020-07-06 03:38:57+00:00
105945,19148,2020-07-06 03:40:13+00:00
106002,20368,2020-07-06 04:12:54+00:00
106065,31954,2020-07-06 04:39:01+00:00
106089,79083,2020-07-06 04:52:20+00:00
106101,65897,2020-07-06 04:56:15+00:00
106198,3855,2020-07-06 05:23:47+00:00
106249,25268,2020-07-06 05:30:41+00:00
106294,82688,2020-07-06 05:36:51+00:00
106362,40601,2020-07-06 05:50:24+00:00
106538,33674,2020-07-06 06:15:37+00:00
106568,62499,2020-07-06 06:19:12+00:00
106607,9749,2020-07-06 06:22:39+00:00
106627,62986,2020-07-06 06:24:21+00:00
106660,60442,2020-07-06 06:27:20+00:00
106670,47312,2020-07-06 06:28:22+00:00
106761,51377,2020-07-06 06:41:27+00:00
106820,39527,2020-07-06 06:46:02+00:00
106864,54475,2020-07-06 06:50:10+00:00
107025,38617,2020-07-06 07:07:42+00:00
107036,38357,2020-07-06 07:08:37+00:00
107072,16285,2020-07-06 07:11:34+00:00
107104,14908,2020-07-06 07:13:11+00:00
107241,26657,2020-07-06 07:22:03+00:00
107291,53092,2020-07-06 07:24:46+00:00
107346,45372,2020-07-06 07:29:16+00:00
107435,19829,2020-07-06 07:36:00+00:00
107481,32238,2020-07-06 07:39:37+00:00
107500,21207,2020-07-06 07:40:59+00:00
107523,81722,2020-07-06 07:42:59+00:00
107586,51420,2020-07-06 07:47:58+00:00
107655,26731,2020-07-06 07:52:17+00:00
107693,60066,2020-07-06 07:54:53+00:00
107698,83438,2020-07-06 07:55:15+00:00
107872,83994,2020-07-06 08:09:30+00:00
107890,68033,2020-07-06 08:11:10+00:00
107916,50317,2020-07-06 08:13:54+00:00
107917,36803,2020-07-06 08:13:58+00:00
107957,10046,2020-07-06 08:16:05+00:00
108053,46459,2020-07-06 08:20:58+00:00
108057,34678,2020-07-06 08:21:14+00:00
108115,11656,2020-07-06 08:24:59+00:00
108398,66209,2020-07-06 08:44:36+00:00
108407,48136,2020-07-06 08:45:02+00:00
108485,28278,2020-07-06 08:49:23+00:00
108496,46397,2020-07-06 08:50:04+00:00
108542,10227,2020-07-06 08:53:11+00:00
108551,89296,2020-07-06 08:53:43+00:00
108606,34872,2020-07-06 08:56:01+00:00
108663,54259,2020-07-06 08:59:32+00:00
108698,5552,2020-07-06 09:01:40+00:00
108799,42505,2020-07-06 09:06:45+00:00
108815,14344,2020-07-06 09:07:46+00:00
108880,30775,2020-07-06 09:11:13+00:00
108899,23933,2020-07-06 09:12:19+00:00
109014,14658,2020-07-06 09:18:17+00:00
109154,47183,2020-07-06 09:27:58+00:00
109229,69089,2020-07-06 09:31:39+00:00
109372,48953,2020-07-06 09:41:34+00:00
109483,17611,2020-07-06 09:47:29+00:00
109538,59191,2020-07-06 09:49:54+00:00
109577,57747,2020-07-06 09:51:47+00:00
109620,59017,2020-07-06 09:53:25+00:00
109655,67898,2020-07-06 09:55:12+00:00
109711,25237,2020-07-06 09:58:20+00:00
109718,54762,2020-07-06 09:58:37+00:00
109726,60642,2020-07-06 09:58:48+00:00
109751,18797,2020-07-06 10:00:27+00:00
109855,53257,2020-07-06 10:06:13+00:00
109878,5297,2020-07-06 10:07:43+00:00
109943,29949,2020-07-06 10:11:11+00:00
109969,72145,2020-07-06 10:12:56+00:00
110155,64803,2020-07-06 10:23:06+00:00
110175,44086,2020-07-06 10:24:23+00:00
110183,53019,2020-07-06 10:24:52+00:00
110204,46880,2020-07-06 10:26:18+00:00
110277,45821,2020-07-06 10:30:38+00:00
110279,51042,2020-07-06 10:30:49+00:00
110327,12817,2020-07-06 10:33:23+00:00
110330,56445,2020-07-06 10:33:37+00:00
110343,50731,2020-07-06 10:34:23+00:00
110382,58657,2020-07-06 10:36:04+00:00
110384,39104,2020-07-06 10:36:11+00:00
110447,45006,2020-07-06 10:39:34+00:00
110463,40153,2020-07-06 10:40:38+00:00
110468,27070,2020-07-06 10:40:43+00:00
110533,17433,2020-07-06 10:44:11+00:00
110584,60652,2020-07-06 10:47:21+00:00
110620,18024,2020-07-06 10:49:13+00:00
110637,29535,2020-07-06 10:50:14+00:00
110653,52739,2020-07-06 10:50:45+00:00
110679,35550,2020-07-06 10:52:07+00:00
110690,54540,2020-07-06 10:52:48+00:00
110744,42418,2020-07-06 10:55:40+00:00
110754,36304,2020-07-06 10:56:10+00:00
110808,65897,2020-07-06 10:59:31+00:00
110817,53257,2020-07-06 10:59:45+00:00
110866,32017,2020-07-06 11:02:18+00:00
110877,57031,2020-07-06 11:02:39+00:00
110880,74739,2020-07-06 11:02:43+00:00
110920,74739,2020-07-06 11:04:43+00:00
110927,19356,2020-07-06 11:04:56+00:00
111121,4803,2020-07-06 11:13:21+00:00
111173,15061,2020-07-06 11:15:56+00:00
111178,83438,2020-07-06 11:16:10+00:00
111227,25160,2020-07-06 11:19:55+00:00
111235,53257,2020-07-06 11:20:37+00:00
111337,55992,2020-07-06 11:26:06+00:00
111366,44866,2020-07-06 11:27:47+00:00
111403,26580,2020-07-06 11:30:51+00:00
111423,89209,2020-07-06 11:31:44+00:00
111434,18325,2020-07-06 11:32:09+00:00
111523,10227,2020-07-06 11:37:43+00:00
111613,47249,2020-07-06 11:42:33+00:00
111618,9608,2020-07-06 11:42:52+00:00
111674,30146,2020-07-06 11:45:22+00:00
111698,44240,2020-07-06 11:46:43+00:00
111816,61192,2020-07-06 11:52:55+00:00
111845,53400,2020-07-06 11:54:42+00:00
111904,59836,2020-07-06 11:57:42+00:00
111999,35680,2020-07-06 12:02:22+00:00
112021,53509,2020-07-06 12:03:14+00:00
112096,55083,2020-07-06 12:07:28+00:00
112126,35680,2020-07-06 12:08:44+00:00
112141,47413,2020-07-06 12:09:11+00:00
112160,31031,2020-07-06 12:10:06+00:00
112214,13693,2020-07-06 12:12:31+00:00
112252,52075,2020-07-06 12:14:35+00:00
112297,35311,2020-07-06 12:17:23+00:00
112326,15338,2020-07-06 12:18:59+00:00
112359,43604,2020-07-06 12:20:28+00:00
112427,40493,2020-07-06 12:22:42+00:00
112451,26262,2020-07-06 12:23:46+00:00
112521,40143,2020-07-06 12:27:04+00:00
112534,65123,2020-07-06 12:27:44+00:00
112696,12421,2020-07-06 12:35:58+00:00
112715,33098,2020-07-06 12:36:45+00:00
112728,29615,2020-07-06 12:37:40+00:00
112747,58810,2020-07-06 12:38:53+00:00
112749,31553,2020-07-06 12:38:54+00:00
112764,17732,2020-07-06 12:39:36+00:00
112770,33564,2020-07-06 12:39:57+00:00
112808,29615,2020-07-06 12:42:08+00:00
112819,31635,2020-07-06 12:42:31+00:00
112839,56067,2020-07-06 12:43:31+00:00
112893,63200,2020-07-06 12:45:56+00:00
112904,47050,2020-07-06 12:46:18+00:00
113031,33692,2020-07-06 12:51:59+00:00
113075,71735,2020-07-06 12:54:11+00:00
113114,41238,2020-07-06 12:55:42+00:00
113176,79019,2020-07-06 12:58:38+00:00
113232,78255,2020-07-06 13:02:07+00:00
113246,26789,2020-07-06 13:02:52+00:00
113285,19829,2020-07-06 13:04:09+00:00
113469,65339,2020-07-06 13:11:10+00:00
113588,32847,2020-07-06 13:17:43+00:00
113621,40003,2020-07-06 13:19:22+00:00
113728,64866,2020-07-06 13:24:40+00:00
113770,30759,2020-07-06 13:27:01+00:00
113796,11933,2020-07-06 13:28:13+00:00
113816,5213,2020-07-06 13:29:09+00:00
113863,30641,2020-07-06 13:32:23+00:00
113906,25813,2020-07-06 13:33:59+00:00
113942,17355,2020-07-06 13:36:13+00:00
113980,39636,2020-07-06 13:38:40+00:00
113983,10067,2020-07-06 13:38:48+00:00
114010,37977,2020-07-06 13:40:30+00:00
114088,33166,2020-07-06 13:44:08+00:00
114253,11282,2020-07-06 13:52:20+00:00
114283,48307,2020-07-06 13:53:38+00:00
114329,50919,2020-07-06 13:56:16+00:00
114384,44063,2020-07-06 13:58:46+00:00
114418,33445,2020-07-06 14:00:02+00:00
114448,51701,2020-07-06 14:01:27+00:00
114559,33538,2020-07-06 14:07:34+00:00
114613,46252,2020-07-06 14:10:07+00:00
114630,12044,2020-07-06 14:11:10+00:00
114665,22271,2020-07-06 14:13:17+00:00
114695,39104,2020-07-06 14:15:07+00:00
114701,31550,2020-07-06 14:15:18+00:00
114752,54698,2020-07-06 14:17:49+00:00
114759,69663,2020-07-06 14:18:04+00:00
114791,82600,2020-07-06 14:19:18+00:00
114821,35392,2020-07-06 14:20:05+00:00
114825,39901,2020-07-06 14:20:20+00:00
114914,5641,2020-07-06 14:23:52+00:00
114987,60850,2020-07-06 14:28:12+00:00
115017,52385,2020-07-06 14:29:24+00:00
115041,37636,2020-07-06 14:30:07+00:00
115060,65858,2020-07-06 14:31:00+00:00
115131,22003,2020-07-06 14:34:38+00:00
115135,10579,2020-07-06 14:34:49+00:00
115144,29754,2020-07-06 14:34:59+00:00
115183,7546,2020-07-06 14:36:52+00:00
115249,37641,2020-07-06 14:39:56+00:00
115290,57680,2020-07-06 14:42:03+00:00
115349,78270,2020-07-06 14:45:27+00:00
115442,77617,2020-07-06 14:48:57+00:00
115537,30350,2020-07-06 14:53:20+00:00
115589,38932,2020-07-06 14:56:25+00:00
115621,17674,2020-07-06 14:57:54+00:00
115737,32721,2020-07-06 15:03:51+00:00
115749,20334,2020-07-06 15:04:32+00:00
115762,30527,2020-07-06 15:05:01+00:00
115806,22430,2020-07-06 15:06:47+00:00
115829,34011,2020-07-06 15:07:26+00:00
115902,82202,2020-07-06 15:11:23+00:00
115915,43276,2020-07-06 15:12:06+00:00
116016,45126,2020-07-06 15:15:49+00:00
116042,68998,2020-07-06 15:17:23+00:00
116091,21126,2020-07-06 15:20:00+00:00
116190,73583,2020-07-06 15:24:32+00:00
116232,50468,2020-07-06 15:26:02+00:00
116309,57266,2020-07-06 15:30:04+00:00
116334,24010,2020-07-06 15:31:24+00:00
116345,59624,2020-07-06 15:31:51+00:00
116448,25150,2020-07-06 15:36:53+00:00
116469,51050,2020-07-06 15:38:00+00:00
116470,41143,2020-07-06 15:38:13+00:00
116551,31699,2020-07-06 15:41:37+00:00
116573,29877,2020-07-06 15:42:50+00:00
116653,20927,2020-07-06 15:47:11+00:00
116745,41114,2020-07-06 15:50:08+00:00
116853,51341,2020-07-06 15:54:54+00:00
116892,7947,2020-07-06 15:56:56+00:00
116903,17902,2020-07-06 15:57:31+00:00
116919,34882,2020-07-06 15:58:16+00:00
117072,26049,2020-07-06 16:06:17+00:00
117151,30350,2020-07-06 16:09:14+00:00
